enetLTS,MIProb,MIP
0.3335093326004974,-0.0,0.0
0.3365859878183018,-0.0,0.0
0.3605632475963624,-0.0,0.0
0.40985631362140135,-0.0,0.0
0.9939791126480324,-0.0,0.0
1.2838532519485133,-0.0,0.0
1.894546073763885,-0.0,0.0
0.8470308179618802,-0.0,0.0
0.07044254000433782,-0.0,0.0
0.4685929705711892,-0.0,0.0
0.04119310912422014,-0.0,0.0
0.8686357768490452,-0.0,0.0
0.47065978450254786,-0.0,0.0
0.03431245226492089,-0.0,0.0
0.5942901917942348,-0.0,0.0
0.13432683009680751,-0.0,0.0
0.993499718728873,-0.0,0.0
0.06023756709449724,-0.0,0.0
0.5586177382844693,29.31395840880857,0.0
1.1666829831114e-6,-0.0,0.0
0.09264207706860095,-0.0,0.0
0.6120100094488106,-0.0,0.0
1.3346387554819623,-0.0,0.0
2.939367117210061,-0.0,0.0
0.08954084535740811,-0.0,0.0
1.9081175394155288,28.831522506193572,0.0
4.864820649370948,-0.0,0.0
0.16460342678001738,-0.0,0.0
0.20614110524764984,28.61165396346378,0.0
0.351824652836469,28.30760263316565,0.0
0.8035861441428374,-0.0,0.0
7.142127256720698e-5,-0.0,0.0
0.6840852819026708,-29.873823467961536,0.0
0.5181831098099248,-0.0,0.0
0.08191476515172301,-0.0,0.0
0.5843098766714077,-30.525325737262754,0.0
1.5748837560845514,-0.0,0.0
0.07028649011877208,-0.0,0.0
0.4538710244683516,-0.0,0.0
0.8083924294233361,-0.0,0.0
0.01030342706490352,-0.0,0.0
0.14980608948737806,30.386796797033526,0.0
2.5544543037278276,-0.0,0.0
6.677448352166969,29.067487634257443,0.0
0.2802282314446694,-0.0,0.0
0.5187927848038509,-0.0,0.0
0.26555946820004483,-0.0,0.0
0.23785724895711224,-0.0,0.0
0.2103415448274748,-0.0,0.0
0.042574509390809506,-0.0,0.0
0.03191807901777064,-0.0,0.0
0.17473173954037188,-0.0,0.0
0.0018540694233717403,-0.0,0.0
0.1915610198797737,-0.0,0.0
0.4014702989336039,-0.0,0.0
0.38767258920529,-0.0,0.0
0.1630312604363176,-0.0,0.0
0.4325389455690629,-0.0,0.0
0.4318386019965815,-0.0,0.0
0.03466069135961593,-0.0,0.0
5.697093233623579,-0.0,0.0
0.07756545334911547,-0.0,0.0
0.003646653268980209,-0.0,0.0
4.280262679793739,-0.0,0.0
0.20171607610255937,-0.0,0.0
0.7322660046033026,-0.0,0.0
0.004166326545930699,-0.0,0.0
0.014392600581391286,-0.0,0.0
0.03333579169717725,-0.0,0.0
2.8341433116455925,-0.0,0.0
0.3765859197370556,-0.0,0.0
0.1736069817838597,-0.0,0.0
0.08447185405222911,-0.0,0.0
0.501512122625762,-0.0,0.0
0.7253449949428145,-0.0,0.0
0.6072448825346093,-0.0,0.0
0.18686577220055245,-0.0,0.0
5.944777765411828,30.704148504641072,0.0
0.09380203204649273,-0.0,0.0
0.5033369909256051,-0.0,0.0
0.750220857947881,-0.0,0.0
2.105865669873565,-0.0,0.0
0.20238819624097376,-0.0,0.0
0.022634350635564182,-0.0,0.0
0.025456297212140537,-0.0,0.0
0.04070352406948342,-0.0,0.0
0.3231829058849004,-0.0,0.0
0.3332590128039715,-0.0,0.0
2.0320078228728655,31.3708262327647,0.0
14.948690528613575,-0.0,0.0
0.27121254209099976,-0.0,0.0
0.15118967375936934,-0.0,0.0
0.15809577468248692,-0.0,0.0
0.4388222118810393,-0.0,0.0
0.272883265997994,-0.0,0.0
0.154113408899329,-0.0,0.0
0.6142628556683647,-0.0,0.0
0.9362023474778632,-0.0,0.0
0.6348702417269201,-0.0,0.0
2.9556699931987396e-5,-0.0,0.0
